              SourceId,  Cluster,         ra,        dec,     Gmag
   4041921468111956096,  NGC 6475,  267.12632,  -33.55390,   16.801
   4055691919166822656,  NGC 6475,  268.03128,  -31.34974,    8.978
   4043430577821033856,  NGC 6475,  268.29977,  -32.88933,   16.981
   4041892086168873856,  NGC 6475,  267.65783,  -33.39067,   12.634
   4041892154885663872,  NGC 6475,  267.71930,  -33.40793,   15.122
   4040492790201934208,  NGC 6475,  269.50386,  -35.59842,   13.144
   4041951910798389760,  NGC 6475,  267.07909,  -33.27493,   17.834
   4042339278154390272,  NGC 6475,  268.97502,  -34.35677,   11.895
   4042340175879211776,  NGC 6475,  268.98413,  -34.28665,    7.946
   4042340347678016896,  NGC 6475,  268.92003,  -34.32643,   16.313
   4042340107108903936,  NGC 6475,  269.00550,  -34.29901,   15.292
   4040755397298383104,  NGC 6475,  268.88187,  -35.09390,   15.573
   4040754989335950592,  NGC 6475,  268.78529,  -35.15039,    8.564
   4040755058055442304,  NGC 6475,  268.78318,  -35.13322,   17.378
   4040745299887315968,  NGC 6475,  268.49479,  -35.15385,    9.554
   4042347387056493696,  NGC 6475,  269.04699,  -34.21071,   15.922
   4042347872464810368,  NGC 6475,  269.03533,  -34.14962,   14.794
   4042348662737939968,  NGC 6475,  269.17669,  -34.13719,   14.119
   4042347627570803200,  NGC 6475,  269.01484,  -34.19175,   11.735
   4042268428381636736,  NGC 6475,  269.23177,  -34.70622,   12.761
   4042268634540062464,  NGC 6475,  269.22408,  -34.70739,   12.932
   4042268192200069760,  NGC 6475,  269.20954,  -34.76668,   16.991
   4040517009439131008,  NGC 6475,  269.03713,  -35.68806,   17.017
   4055730608229941120,  NGC 6475,  267.54519,  -31.28847,   17.690
   4055735556036844928,  NGC 6475,  267.53785,  -31.20065,   13.892
   4055717654608302208,  NGC 6475,  267.64763,  -31.34021,   17.034
   4042862336452049792,  NGC 6475,  271.05830,  -33.01480,   15.702
   4041573610095964032,  NGC 6475,  267.95966,  -34.54820,    8.625
   4036811139849856896,  NGC 6475,  269.00351,  -38.14370,   16.974
   4041842367675530240,  NGC 6475,  267.30420,  -34.08291,   17.509
   4041646104800272256,  NGC 6475,  267.74544,  -34.08349,   14.453
   4041646310958532608,  NGC 6475,  267.72636,  -34.07741,   10.604
   4041987022124810112,  NGC 6475,  269.90704,  -35.45707,   17.126
   4041992317883385728,  NGC 6475,  270.29946,  -35.32914,    8.727
   4041596214458422528,  NGC 6475,  268.30317,  -34.44588,   11.557
   4041595462901020416,  NGC 6475,  268.27477,  -34.45538,   13.698
   4041595703418257152,  NGC 6475,  268.23519,  -34.44606,    8.644
   4041595875163518592,  NGC 6475,  268.33862,  -34.47702,   16.085
   4053466786899123456,  NGC 6475,  264.93932,  -34.15867,   17.770
   4053451664224395392,  NGC 6475,  264.74107,  -34.49525,   17.927
   4040632462514677888,  NGC 6475,  267.95101,  -35.63923,   11.891
   4042116558334403072,  NGC 6475,  270.08567,  -34.37016,   11.653
   4040847554510333952,  NGC 6475,  268.53073,  -34.47979,   11.107
   4040846588070018048,  NGC 6475,  268.62428,  -34.52309,   15.335
   4040846656761602176,  NGC 6475,  268.65551,  -34.50554,   11.354
   4040846966261777792,  NGC 6475,  268.64791,  -34.48180,   16.194
   4042319727466580096,  NGC 6475,  269.38891,  -34.26205,   12.540
   4042319212071560320,  NGC 6475,  269.56765,  -34.16753,   15.682
   4042054092348473728,  NGC 6475,  269.77057,  -35.13698,   17.979
   4041563061652306560,  NGC 6475,  267.81647,  -34.81383,   13.615
   4042191020246834944,  NGC 6475,  270.97760,  -33.95018,   12.806
   4041715580183764992,  NGC 6475,  266.71228,  -34.47403,   14.366
   4040707023179614976,  NGC 6475,  267.91181,  -35.18794,   11.642
   4040363009117724288,  NGC 6475,  268.26853,  -36.71224,   15.548
   4042313920672027776,  NGC 6475,  269.78257,  -34.15352,   15.423
   4042314951459627392,  NGC 6475,  269.48059,  -34.38606,   11.177
   4040769690956892032,  NGC 6475,  268.92044,  -34.96440,   16.924
   4040769622237401344,  NGC 6475,  268.88390,  -34.97665,   17.677
   4040770210655216640,  NGC 6475,  268.80725,  -34.96678,   17.484
   4040771447657814912,  NGC 6475,  268.69839,  -34.98439,    9.768
   4042421333563203840,  NGC 6475,  269.86062,  -33.95519,   10.527
   4041609997074381568,  NGC 6475,  268.46331,  -34.11869,   14.527
   4041610233225816064,  NGC 6475,  268.37503,  -34.14845,   15.156
   4041610031434097792,  NGC 6475,  268.46782,  -34.11799,   13.893
   4042206924445862912,  NGC 6475,  270.42731,  -34.17577,   15.685
   4040336762559575936,  NGC 6475,  269.16880,  -36.50760,   17.745
   4040814947106158848,  NGC 6475,  268.31682,  -34.71769,   13.168
   4040815458118096128,  NGC 6475,  268.13959,  -34.83137,   14.882
   4040815428141424384,  NGC 6475,  268.16965,  -34.80422,   10.325
   4040814569147736192,  NGC 6475,  268.28119,  -34.74784,    9.151
   4040815148881531008,  NGC 6475,  268.32974,  -34.70289,   12.624
   4040814809667116032,  NGC 6475,  268.36204,  -34.73551,   13.286
   4040324771052168576,  NGC 6475,  268.50636,  -36.53561,   13.308
   4043357258503604352,  NGC 6475,  269.20847,  -32.68890,    6.632
   4043357224144992384,  NGC 6475,  269.38810,  -32.54718,   15.852
   4040828897166767744,  NGC 6475,  268.77240,  -34.69036,   15.273
   4040829172042682496,  NGC 6475,  268.83759,  -34.66859,   13.970
   4040829717438985984,  NGC 6475,  268.74239,  -34.67191,   13.757
   4040829927901958656,  NGC 6475,  268.73480,  -34.65546,   16.403
   4040829206402482944,  NGC 6475,  268.79265,  -34.69459,   16.405
   4040829648701107200,  NGC 6475,  268.76889,  -34.68185,   17.349
   4041061753040635264,  NGC 6475,  266.72329,  -35.56075,   17.019
   4042078182897398016,  NGC 6475,  269.69701,  -34.86029,   10.886
   4041926003598370560,  NGC 6475,  266.99280,  -33.46831,   17.137
   4040544535985945600,  NGC 6475,  269.18928,  -35.43692,   15.665
   4041090576544536064,  NGC 6475,  265.96633,  -35.60352,   16.410
   4041101434224471680,  NGC 6475,  266.45745,  -35.63040,   14.920
   4041090610904247168,  NGC 6475,  266.00272,  -35.62110,   14.377
   4041368203240585600,  NGC 6475,  265.37712,  -34.92047,   17.146
   4040614144504770816,  NGC 6475,  268.14407,  -35.85985,   16.302
   4040613972622907776,  NGC 6475,  268.11242,  -35.89774,   16.498
   4053486371960893952,  NGC 6475,  265.07202,  -34.16774,   17.720
   4041632876296229120,  NGC 6475,  267.64218,  -34.35802,   15.696
   4040462995922941184,  NGC 6475,  269.38849,  -35.82101,   15.160
   4053496331883305344,  NGC 6475,  265.20518,  -33.93660,   17.139
   4040461007437565056,  NGC 6475,  269.29147,  -35.90307,   13.975
   4040747700717351168,  NGC 6475,  268.66264,  -35.04939,   13.455
   4040748186105709440,  NGC 6475,  268.53956,  -35.05805,    9.956
   4040746807361945856,  NGC 6475,  268.47147,  -35.08746,   11.652
   4040459422509108864,  NGC 6475,  269.28347,  -35.99203,   15.551
   4040633798225349248,  NGC 6475,  268.02676,  -35.62063,   15.048
   5974792987655350528,  NGC 6475,  264.14000,  -35.52878,   15.151
   4041004230522982144,  NGC 6475,  266.47452,  -36.07206,   13.055
   4041637789949962624,  NGC 6475,  267.73826,  -34.36371,   16.431
   4040643457635644928,  NGC 6475,  268.20598,  -35.37021,   16.186
   4041608794429339776,  NGC 6475,  268.32502,  -34.17952,   15.542
   4041609206799887744,  NGC 6475,  268.45957,  -34.18547,   17.621
   4041114559645782528,  NGC 6475,  266.55654,  -35.36743,   15.008
   4041125417450335360,  NGC 6475,  266.34747,  -35.27468,   17.172
   4043279360736800000,  NGC 6475,  269.19297,  -32.97666,   15.709
   4042351956900959616,  NGC 6475,  268.77397,  -34.27482,   11.713
   4042391745744236288,  NGC 6475,  269.03578,  -33.80581,   15.758
   4041585910888819584,  NGC 6475,  267.93154,  -34.46366,   16.169
   4041586357565622144,  NGC 6475,  267.85561,  -34.48729,   11.232
   4041585258053620736,  NGC 6475,  267.88276,  -34.53560,   12.618
   4041558045181164544,  NGC 6475,  267.21653,  -34.28617,   14.138
   4041557014388694528,  NGC 6475,  267.24101,  -34.31202,   13.984
   4040760589976499328,  NGC 6475,  269.18476,  -34.99297,   17.422
   4040760933575085568,  NGC 6475,  269.28630,  -34.96381,    9.819
   4040759834062294784,  NGC 6475,  269.16276,  -34.99813,   14.875
   4040760482540458240,  NGC 6475,  269.18496,  -35.00485,   12.049
   4055506106018499200,  NGC 6475,  267.20079,  -32.44840,   17.894
   4040756191928059520,  NGC 6475,  268.92127,  -35.07281,   17.266
   4040756840408071040,  NGC 6475,  268.97623,  -35.01481,   13.471
   4040756909294606208,  NGC 6475,  268.89969,  -35.08231,   17.467
   4040757291440067456,  NGC 6475,  268.88136,  -35.02609,   12.539
   4041567734527782912,  NGC 6475,  268.05454,  -34.70779,   13.306
   4041567455405859200,  NGC 6475,  268.08127,  -34.72166,   15.054
   4041568249975454336,  NGC 6475,  268.12795,  -34.65729,   15.330
   4040795048434609408,  NGC 6475,  268.42708,  -35.00190,   11.893
   4040794636117751680,  NGC 6475,  268.34223,  -35.03941,   11.874
   4040793983282722816,  NGC 6475,  268.48295,  -35.04080,   11.194
   4040794503052585472,  NGC 6475,  268.39062,  -35.04188,   11.472
   4041745404627800832,  NGC 6475,  267.10666,  -34.30346,   13.881
   4041745748033830400,  NGC 6475,  267.08782,  -34.26240,   16.403
   4041563572701728256,  NGC 6475,  267.87878,  -34.77007,   14.951
   4040285905869470976,  NGC 6475,  267.33498,  -35.88311,   14.260
   4041135592205648896,  NGC 6475,  266.45555,  -35.02659,   12.928
   4041037009720181376,  NGC 6475,  266.71659,  -35.83382,   17.286
   4041036911004559744,  NGC 6475,  266.78749,  -35.82183,   16.660
   4040262472490896640,  NGC 6475,  267.02941,  -36.23445,   12.984
   4039613215186671744,  NGC 6475,  272.64000,  -33.77668,   17.696
   5961637189239315968,  NGC 6475,  265.64619,  -37.33165,   17.881
   4040717090530079104,  NGC 6475,  268.72135,  -35.49788,   11.927
   4040717537207095296,  NGC 6475,  268.64970,  -35.49949,    8.425
   4043573862273851904,  NGC 6475,  269.07912,  -32.21503,   16.296
   4053775852697113728,  NGC 6475,  264.41746,  -33.19840,   17.805
   4040848374748518784,  NGC 6475,  268.69970,  -34.45138,   13.501
   4040847898107638272,  NGC 6475,  268.56354,  -34.46408,   15.848
   4040847760668408832,  NGC 6475,  268.61303,  -34.46675,    6.058
   4040848138625906304,  NGC 6475,  268.59520,  -34.42258,    9.884
   4040848963259037568,  NGC 6475,  268.74132,  -34.39411,   12.902
   4040602152984898048,  NGC 6475,  267.95591,  -35.92517,   14.214
   4041007533420887168,  NGC 6475,  266.77999,  -36.02247,   17.957
   4053838280002951168,  NGC 6475,  266.11676,  -33.79828,   15.931
   4040519384647768192,  NGC 6475,  269.16725,  -35.55692,   10.904
   4040518693060536704,  NGC 6475,  269.09927,  -35.63488,   14.368
   4040518830499721984,  NGC 6475,  269.12695,  -35.60849,   13.034
   4040733445773122560,  NGC 6475,  268.45648,  -35.36627,   17.386
   4040732861657451392,  NGC 6475,  268.40075,  -35.42697,   13.038
   4040733338352617856,  NGC 6475,  268.40891,  -35.39442,   16.534
   4055571801842822656,  NGC 6475,  266.95821,  -32.20834,   17.896
   4040808517450865280,  NGC 6475,  267.97559,  -34.88527,   13.394
   4040808173853439104,  NGC 6475,  268.00476,  -34.91374,   13.195
   4040808693629049472,  NGC 6475,  268.06711,  -34.91790,   14.996
   4040808968507325312,  NGC 6475,  268.04126,  -34.89456,    8.893
   4041631055229344384,  NGC 6475,  267.63836,  -34.47452,   16.047
   4040195166116545152,  NGC 6475,  267.71596,  -36.56978,   15.409
   4042105460278691712,  NGC 6475,  269.82598,  -34.67045,   16.859
   4042105735014071296,  NGC 6475,  269.80051,  -34.64789,   13.945
   4041960775664941824,  NGC 6475,  267.28642,  -33.08469,   17.121
   4041612677136018560,  NGC 6475,  267.98748,  -34.31254,   14.389
   4041612226102162688,  NGC 6475,  268.12667,  -34.30002,   17.033
   4042316394578703232,  NGC 6475,  269.40412,  -34.31476,   17.006
   4042316295803071872,  NGC 6475,  269.41352,  -34.33306,   12.608
   4042315260704270720,  NGC 6475,  269.44266,  -34.36788,   15.561
   4043455355553911040,  NGC 6475,  268.12529,  -32.60514,   14.642
   4043328288953474176,  NGC 6475,  269.15598,  -32.84606,   16.320
   4041701767571725312,  NGC 6475,  266.54088,  -34.80728,   15.348
   4040761311531079296,  NGC 6475,  269.16693,  -34.98386,    9.965
   4040522232159814912,  NGC 6475,  268.76084,  -35.75785,   15.082
   4042322167009219840,  NGC 6475,  269.51577,  -34.15277,   13.123
   4042355599033268096,  NGC 6475,  268.63799,  -34.27171,   13.126
   4042354675695442304,  NGC 6475,  268.72050,  -34.27853,   14.001
   4042354710055386240,  NGC 6475,  268.69245,  -34.27632,   14.469
   4042354813134744192,  NGC 6475,  268.67090,  -34.27617,    9.552
   4054265818221870848,  NGC 6475,  265.98345,  -32.26866,   15.967
   4040772341011236096,  NGC 6475,  268.65571,  -34.97304,   14.633
   4040771924506991104,  NGC 6475,  268.75173,  -34.95327,   17.222
   4040771821260602752,  NGC 6475,  268.70772,  -34.97670,   17.323
   4040772512810082304,  NGC 6475,  268.64575,  -34.94807,   13.696
   4040772542805972992,  NGC 6475,  268.66074,  -34.93590,   10.820
   4040771924330683648,  NGC 6475,  268.76761,  -34.95354,   11.643
   4040496943352389120,  NGC 6475,  269.76528,  -35.52811,   17.544
   4040607753504116992,  NGC 6475,  267.82310,  -35.77074,   13.331
   4040816321494919680,  NGC 6475,  268.12719,  -34.79364,   12.479
   4040817146128943872,  NGC 6475,  268.15214,  -34.72562,   12.806
   4040816218415650176,  NGC 6475,  268.18329,  -34.75473,   15.426
   4040816042234733952,  NGC 6475,  268.18803,  -34.76284,    9.683
   4043606160438414336,  NGC 6475,  268.24333,  -32.21490,   17.146
   5962732478967402240,  NGC 6475,  264.37880,  -36.28938,   16.763
   4041486783052548736,  NGC 6475,  267.55144,  -34.67363,   16.689
   4042428892707073792,  NGC 6475,  269.84968,  -33.73634,   14.162
   4040853837983419520,  NGC 6475,  268.59006,  -34.31678,   13.166
   4040854318981634176,  NGC 6475,  268.59235,  -34.28245,   13.730
   4040795735871619840,  NGC 6475,  268.46442,  -35.00006,   14.142
   4040796358426877056,  NGC 6475,  268.55564,  -34.93856,   15.326
   4040796427197870464,  NGC 6475,  268.54045,  -34.92597,   16.440
   4040796358478204416,  NGC 6475,  268.55651,  -34.93968,   12.003
   4042198197068643968,  NGC 6475,  270.24318,  -34.34894,   10.519
   4042197647312832896,  NGC 6475,  270.20506,  -34.39464,   10.764
   4041039316186487680,  NGC 6475,  266.80989,  -35.72006,   16.359
   4042353507464071424,  NGC 6475,  268.81332,  -34.23560,    7.466
   4042353503089701376,  NGC 6475,  268.81300,  -34.23187,   14.119
   4042353296931515520,  NGC 6475,  268.91010,  -34.20879,   11.801
   4042353747982548352,  NGC 6475,  268.77619,  -34.22624,   15.238
   4042353404384728960,  NGC 6475,  268.81056,  -34.25580,   17.121
   4053730600899121792,  NGC 6475,  264.76195,  -33.27422,   17.378
   4040392592827365376,  NGC 6475,  268.36264,  -36.18673,   16.131
   4040393078232682496,  NGC 6475,  268.15522,  -36.28663,   13.392
   4040393146951963264,  NGC 6475,  268.18940,  -36.28835,   10.680
   4040759421746823936,  NGC 6475,  269.06522,  -35.03918,   14.735
   4043521974742353024,  NGC 6475,  267.85089,  -32.30644,   17.970
   4043281048574074880,  NGC 6475,  269.35823,  -32.88193,   13.863
   4041620889116692864,  NGC 6475,  268.27319,  -34.13115,   13.884
   4041621576311789440,  NGC 6475,  268.20511,  -34.11486,    5.664
   4041621541952009088,  NGC 6475,  268.20190,  -34.12808,   11.608
   4041622980689033088,  NGC 6475,  268.37835,  -34.04514,   16.532
   4041541582468425344,  NGC 6475,  267.09382,  -34.68670,   11.474
   4040804158143154560,  NGC 6475,  268.06547,  -34.96995,    9.144
   4040804085044179968,  NGC 6475,  268.08344,  -34.97445,    8.046
   4040803780185529216,  NGC 6475,  268.08675,  -35.01221,   14.731
   4041422495955144960,  NGC 6475,  267.07222,  -35.53763,    9.018
   4055688521860522880,  NGC 6475,  268.13522,  -31.37530,   17.367
   4041231215304501120,  NGC 6475,  264.55417,  -35.62780,   17.671
   4041220456358442880,  NGC 6475,  264.85746,  -35.69934,   15.911
   4040749143824147328,  NGC 6475,  268.57990,  -34.97292,   12.186
   4041656898135006080,  NGC 6475,  267.56035,  -34.11601,   16.454
   4040218010992668672,  NGC 6475,  267.48912,  -36.22295,   10.105
   4040218560921147392,  NGC 6475,  267.40372,  -36.22713,   17.393
   4042333883683410816,  NGC 6475,  268.87261,  -34.51261,   12.706
   4042497401728958720,  NGC 6475,  269.38228,  -33.43832,   15.652
   4053705002888327936,  NGC 6475,  264.71019,  -33.59151,   17.541
   4053716788320081664,  NGC 6475,  264.53138,  -33.53301,   16.118
   4053715482610255104,  NGC 6475,  264.57128,  -33.61719,   17.758
   4039992271886625152,  NGC 6475,  268.04845,  -36.67634,   11.272
   4042127141188119424,  NGC 6475,  270.59120,  -34.76856,   15.136
   4041668305571851392,  NGC 6475,  267.99097,  -33.97410,   15.155
